Numero_BFS;Data_Vistoria;Data_Fiscalizacao;Status;Fiscal;Contratada;Regionaal;Tipo_Servico;Qtd_Inspecoes;Endereco;Coordenadas_Aceite;Coordenadas_Resposta;Coordenadas_Vistoria
14315;12/11/2025 10:30:31;12/11/2025 10:29:20;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição mecanizada de vias e logradouros públicos;1;R. Dr. César, 638 - Santana, São Paulo - SP, 02013-002, Brasil;;-23,503029,-46,6321609;-23.50306408034929,-46.63247727558555
14842;13/11/2025 11:11:52;13/11/2025 10:05:50;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Rua Massinet Sorcinelli, 16 - Parque Anhembi, São Paulo - SP, 02009-020, Brasil;;-23,5176423,-46,6353443;-23.517015787898394,-46.63465896890014
14844;13/11/2025 11:12:02;13/11/2025 11:10:02;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Equipe de Mutirão de Zeladoria de Vias e Logradouros Públicos;1;R. Mal. Leitão de Carvalho, 270 - Parque Anhembi, São Paulo - SP, 02009-010, Brasil;;-23,5158642,-46,6344713;-23.5159512674705,-46.63401781739271
15122;14/11/2025 08:46:11;14/11/2025 08:45:06;Com Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Rua Emanuele Saporiti, 294 - Vila Maria Alta, São Paulo - SP, 02129-070, Brasil;;-23,5049223,-46,5884851;-23.5046721,-46.5887054
15138;14/11/2025 08:59:36;14/11/2025 08:58:27;Sem Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Remoção dos Resíduos dos Ecopontos;1;Rua José Bernardo Pinto, 1480 - Vila Guilherme, São Paulo - SP, 02055-001, Brasil;;;-23.517288138958488,-46.6004196747994
15141;14/11/2025 09:04:06;14/11/2025 09:03:25;Com Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. João Veloso Filho, 1136 - Vila Guilherme, São Paulo - SP, 02056-080, Brasil;;-23,5182408,-46,5988848;-23.518170010385546,-46.598775796774476
15146;14/11/2025 09:08:30;14/11/2025 09:07:35;Com Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Canhoneira Belmonte, 04 - Vila Guilherme, São Paulo - SP, 02064-100, Brasil;;-23,5157256,-46,5957462;-23.515786339685828,-46.59591272836426
15151;14/11/2025 09:11:11;14/11/2025 09:09:39;Com Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Canhoneira Belmonte, 10 - Vila Guilherme, São Paulo - SP, 02064-100, Brasil;;-23,5156348,-46,5959408;-23.515607967393514,-46.59565544242263
15166;14/11/2025 09:19:16;14/11/2025 09:18:34;Com Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. Nadir Dias de Figueiredo, 1300 - Vila Maria Baixa, São Paulo - SP, 02110-000, Brasil;;-23,513375,-46,5951642;-23.513632168607128,-46.59489765160453
15170;14/11/2025 09:22:15;14/11/2025 09:20:25;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Benjamin Ferreira, 46 - Mandaqui, São Paulo - SP, 02433-110, Brasil;;;-23.482994608801253,-46.63683757838999
15182;14/11/2025 09:28:58;14/11/2025 09:28:01;Sem Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Remoção dos Resíduos dos Ecopontos;1;R. Galileu Gaia, 478 - Jardim Andarai, São Paulo - SP, 02167-070, Brasil;;;-23.519811346498855,-46.58045374008309
15198;14/11/2025 09:40:14;14/11/2025 09:38:42;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;R. Santo Egídio, 289 - Chora Menino, São Paulo - SP, 02461-010, Brasil;;;-23.49318066826883,-46.637008259152054
15206;14/11/2025 09:45:54;14/11/2025 09:44:46;Sem Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Remoção dos Resíduos dos Ecopontos;1;Av. do Poeta, 750 - Jardim Julieta, São Paulo - SP, 02161-160, Brasil;;;-23.4874714177052,-46.565557065391836
15219;14/11/2025 09:53:14;14/11/2025 09:48:59;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Varrição manual de vias e logradouros públicos;1;Av. Imirim, 161 - Parque Peruche, São Paulo - SP, 02539-000, Brasil;;-23,4972887,-46,6380185;-23.4973417216411,-46.63810083328562
15220;14/11/2025 09:54:44;14/11/2025 09:54:04;Com Irregularidades;Sérgio Roberto da Silva;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Vila Maria/Vila Guilherme;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Av. das Cerejeiras, 14f - Jardim Japao, São Paulo - SP, 02132-150, Brasil;;-23,5027026,-46,5734016;-23.5026617,-46.5733167
15239;14/11/2025 10:07:20;14/11/2025 10:00:16;Com Irregularidades;Vicente Malanga;LOTE 3 - LIMPEBRAS | 40/SMSUB/COGEL/2025;Santana/Tucuruvi;Coleta e transporte de entulho e grandes objetos depositados irregularmente nas vias, logradouros  e áreas públicas;1;Tv. Fernando Aldana, 403 - Chora Menino, São Paulo - SP, 02462-130, Brasil;;;-23.493799073032214,-46.64120525811758
